sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
2.9874;-4.8842;-2.0057;4.1208;-7.8866;-4.1221;-0.3344;3.2024;2.109;0.2044;-0.4458;0.3591;0.0;-19.67;40.76;-7.24;311.64;53.53;-135.01;0.0;48.63;47.6654;9.172568;452.2;NaN;15.62;3.790092;22.7;20 / 23;23564;2022-01-17 18:59:30:411
2.9874;-4.8842;-2.0057;4.1208;-7.8866;-4.1221;-0.3344;3.2024;2.109;0.2044;-0.4458;0.3591;0.0;-19.67;40.76;-7.24;311.64;53.53;-135.01;0.0;48.63;47.6654;9.172568;452.2;NaN;15.62;3.790092;22.7;20 / 23;23594;2022-01-17 18:59:30:441
2.9874;-4.8842;-2.0057;4.1208;-7.8866;-4.1221;-0.3344;3.2024;2.109;0.2044;-0.4458;0.3591;0.0;-19.67;40.76;-7.24;311.64;53.53;-135.01;0.0;48.63;47.6654;9.172568;452.2;NaN;15.62;3.790092;22.7;20 / 23;23624;2022-01-17 18:59:30:471
2.9874;-4.8842;-2.0057;3.4322;-8.6275;-3.1554;-0.5351;3.7689;1.2161;0.2044;-0.4458;0.3591;0.0;-19.67;40.76;-7.24;311.64;53.53;-135.01;0.0;48.63;47.6654;9.172568;452.2;NaN;15.62;3.790092;22.7;20 / 23;23654;2022-01-17 18:59:30:501
2.9874;-4.8842;-2.0057;3.4322;-8.6275;-3.1554;-0.5351;3.7689;1.2161;0.2044;-0.4458;0.3591;0.0;-19.67;40.76;-7.24;311.64;53.53;-135.01;0.0;48.63;47.6654;9.172568;452.2;NaN;15.62;3.790092;22.7;20 / 23;23684;2022-01-17 18:59:30:531
2.6641;-9.6055;-0.8272;3.4322;-8.6275;-3.1554;-0.5351;3.7689;1.2161;3.1511;0.2558;0.6672;0.0;-19.67;40.76;-7.24;311.64;53.53;-135.01;0.0;48.63;47.6654;9.172568;452.2;NaN;15.62;3.790092;22.7;20 / 23;23715;2022-01-17 18:59:30:562
2.6641;-9.6055;-0.8272;3.4322;-8.6275;-3.1554;-0.5351;3.7689;1.2161;3.1511;0.2558;0.6672;0.0;-19.67;40.76;-7.24;311.64;53.53;-135.01;0.0;48.63;47.6654;9.172568;452.2;NaN;15.62;3.790092;22.7;20 / 23;23745;2022-01-17 18:59:30:592
2.6641;-9.6055;-0.8272;3.4322;-8.6275;-3.1554;-0.5351;3.7689;1.2161;3.1511;0.2558;0.6672;0.0;-14.85;33.02;-25.26;306.15;61.61;-132.59;0.0;48.63;47.6654;9.172568;452.2;NaN;15.62;3.790092;22.7;20 / 23;23775;2022-01-17 18:59:30:622
2.6641;-9.6055;-0.8272;2.3079;-9.4912;0.8727;0.4032;-1.4013;-0.76;3.1511;0.2558;0.6672;0.0;-14.85;33.02;-25.26;306.15;61.61;-132.59;0.0;48.63;47.6654;9.172568;452.2;NaN;15.62;3.790092;22.7;20 / 23;23804;2022-01-17 18:59:30:651
2.6641;-9.6055;-0.8272;2.3079;-9.4912;0.8727;0.4032;-1.4013;-0.76;2.7257;1.0596;1.8849;0.0;-14.85;33.02;-25.26;306.15;61.61;-132.59;0.0;48.63;47.6654;9.172568;452.2;NaN;15.62;3.790092;22.7;20 / 23;23834;2022-01-17 18:59:30:681
-0.9888;-16.3656;4.4257;2.3079;-9.4912;0.8727;0.4032;-1.4013;-0.76;2.7257;1.0596;1.8849;0.0;-14.85;33.02;-25.26;306.15;61.61;-132.59;0.0;48.63;47.6654;9.172568;452.2;NaN;15.62;3.790092;22.7;20 / 23;23864;2022-01-17 18:59:30:711
-0.9888;-16.3656;4.4257;2.3079;-9.4912;0.8727;0.4032;-1.4013;-0.76;2.7257;1.0596;1.8849;0.0;-14.85;33.02;-25.26;306.15;61.61;-132.59;0.0;53.119;47.6654;9.172568;452.2;NaN;15.62;3.790092;22.7;20 / 23;23894;2022-01-17 18:59:30:741
-0.9888;-16.3656;4.4257;2.3079;-9.4912;0.8727;0.4032;-1.4013;-0.76;2.7257;1.0596;1.8849;0.0;-14.85;33.02;-25.26;306.15;61.61;-132.59;0.0;53.119;47.6654;9.172568;452.2;NaN;15.62;3.790092;22.7;20 / 23;23924;2022-01-17 18:59:30:771
-0.9888;-16.3656;4.4257;2.3079;-9.4912;0.8727;0.4032;-1.4013;-0.76;2.7257;1.0596;1.8849;0.0;-14.85;33.02;-25.26;306.15;61.61;-132.59;0.0;53.119;47.6654;9.172568;452.2;NaN;15.62;3.790092;22.7;20 / 23;23954;2022-01-17 18:59:30:801
2.6426;-9.0519;3.3549;0.1286;-9.0468;3.7827;-1.6378;-6.9847;1.538;0.2555;0.4361;0.0126;0.0;-1.91;22.39;-37.11;255.23;75.43;-69.29;0.0;53.119;47.6654;9.172568;452.2;NaN;15.62;3.790092;22.7;20 / 23;23984;2022-01-17 18:59:30:831
2.6426;-9.0519;3.3549;0.1286;-9.0468;3.7827;-1.6378;-6.9847;1.538;0.2555;0.4361;0.0126;0.0;-1.91;22.39;-37.11;255.23;75.43;-69.29;0.0;53.119;47.6654;9.172568;452.2;NaN;15.62;3.790092;22.7;20 / 23;24015;2022-01-17 18:59:30:862
2.6426;-9.0519;3.3549;0.1286;-9.0468;3.7827;-1.6378;-6.9847;1.538;0.2555;0.4361;0.0126;0.0;-1.91;22.39;-37.11;255.23;75.43;-69.29;0.0;53.119;47.6654;9.172568;452.2;NaN;15.62;3.790092;22.7;20 / 23;24044;2022-01-17 18:59:30:891
2.6426;-9.0519;3.3549;0.1286;-9.0468;3.7827;-1.6378;-6.9847;1.538;0.2555;0.4361;0.0126;0.0;-1.91;22.39;-37.11;255.23;75.43;-69.29;0.0;53.119;47.6654;9.172568;452.2;NaN;15.62;3.790092;22.7;20 / 23;24074;2022-01-17 18:59:30:921
-0.3543;-7.5118;1.3192;-0.0049;-9.0024;3.8894;1.0878;0.3831;-0.3269;-1.3816;0.1168;-0.7266;0.0;-1.91;22.39;-37.11;255.23;75.43;-69.29;0.0;53.119;47.6654;9.172568;452.2;NaN;15.62;3.790092;22.7;20 / 23;24104;2022-01-17 18:59:30:951
-0.3543;-7.5118;1.3192;-0.0049;-9.0024;3.8894;1.0878;0.3831;-0.3269;-1.3816;0.1168;-0.7266;0.0;-1.91;22.39;-37.11;255.23;75.43;-69.29;0.0;53.119;47.6654;9.172568;452.2;NaN;15.62;3.790092;22.7;20 / 23;24134;2022-01-17 18:59:30:981
-0.3543;-7.5118;1.3192;-0.0049;-9.0024;3.8894;1.0878;0.3831;-0.3269;-1.3816;0.1168;-0.7266;0.0;-0.81;27.86;-29.34;176.18;66.63;0.07;0.0;53.119;47.6654;9.172568;452.2;NaN;15.62;3.790092;22.7;20 / 23;24164;2022-01-17 18:59:31:011
-0.3807;-9.7157;1.3072;-0.0049;-9.0024;3.8894;1.0878;0.3831;-0.3269;-1.3816;0.1168;-0.7266;0.0;-0.81;27.86;-29.34;176.18;66.63;0.07;0.0;53.119;47.6654;9.172568;452.2;NaN;15.62;3.790092;22.7;20 / 23;24194;2022-01-17 18:59:31:041
-0.3807;-9.7157;1.3072;-0.0049;-9.0024;3.8894;1.0878;0.3831;-0.3269;-1.3816;0.1168;-0.7266;0.0;-0.81;27.86;-29.34;176.18;66.63;0.07;0.0;54.644;47.6654;9.172568;452.2;NaN;15.62;3.790092;22.7;20 / 23;24224;2022-01-17 18:59:31:071
-0.3807;-9.7157;1.3072;1.0128;-9.5558;1.9574;-0.5233;1.7121;-0.4509;-2.1844;-0.3971;-1.3061;0.0;-0.81;27.86;-29.34;176.18;66.63;0.07;0.0;54.644;47.6654;9.172568;452.2;NaN;15.62;3.790092;22.7;20 / 23;24255;2022-01-17 18:59:31:102
-0.3807;-9.7157;1.3072;1.0128;-9.5558;1.9574;-0.5233;1.7121;-0.4509;-2.1844;-0.3971;-1.3061;0.0;-0.81;27.86;-29.34;176.18;66.63;0.07;0.0;54.644;47.6654;9.172568;452.2;NaN;15.62;3.790092;22.7;20 / 23;24286;2022-01-17 18:59:31:133
1.6819;-14.6166;1.166;1.0128;-9.5558;1.9574;-0.5233;1.7121;-0.4509;-2.1844;-0.3971;-1.3061;0.0;-0.81;27.86;-29.34;176.18;66.63;0.07;0.0;54.644;47.6654;9.172568;452.2;NaN;15.62;3.790092;22.7;20 / 23;24316;2022-01-17 18:59:31:163
1.6819;-14.6166;1.166;1.0128;-9.5558;1.9574;-0.5233;1.7121;-0.4509;-2.1844;-0.3971;-1.3061;0.0;-0.81;27.86;-29.34;176.18;66.63;0.07;0.0;54.644;47.6654;9.172568;452.2;NaN;15.62;3.790092;22.7;20 / 23;24345;2022-01-17 18:59:31:192
1.6819;-14.6166;1.166;2.9327;-9.3101;-0.9446;-1.7028;-3.183;3.1022;-2.1844;-0.3971;-1.3061;0.0;-13.22;37.37;-17.08;283.46;71.69;-107.85;0.0;54.644;47.6654;9.172568;452.2;NaN;15.62;3.790092;22.7;20 / 23;24374;2022-01-17 18:59:31:221
1.6819;-14.6166;1.166;2.9327;-9.3101;-0.9446;-1.7028;-3.183;3.1022;-2.6058;-0.0623;-1.2879;0.0;-13.22;37.37;-17.08;283.46;71.69;-107.85;0.0;54.644;47.6654;9.172568;452.2;NaN;15.62;3.790092;22.7;20 / 23;24405;2022-01-17 18:59:31:252
5.6802;-7.6531;-1.74;2.9327;-9.3101;-0.9446;-1.7028;-3.183;3.1022;-2.6058;-0.0623;-1.2879;0.0;-13.22;37.37;-17.08;283.46;71.69;-107.85;0.0;54.644;47.6654;9.172568;452.2;NaN;15.62;3.790092;22.7;20 / 23;24435;2022-01-17 18:59:31:282
5.6802;-7.6531;-1.74;2.9327;-9.3101;-0.9446;-1.7028;-3.183;3.1022;-2.6058;-0.0623;-1.2879;0.0;-13.22;37.37;-17.08;283.46;71.69;-107.85;0.0;54.644;47.6654;9.172568;452.2;NaN;15.62;3.790092;22.7;20 / 23;24464;2022-01-17 18:59:31:311
5.6802;-7.6531;-1.74;2.9327;-9.3101;-0.9446;-1.7028;-3.183;3.1022;-2.6058;-0.0623;-1.2879;0.0;-13.22;37.37;-17.08;283.46;71.69;-107.85;0.0;54.644;47.6654;9.172568;452.2;NaN;15.62;3.790092;22.7;20 / 23;24494;2022-01-17 18:59:31:341
5.6802;-7.6531;-1.74;4.1597;-8.02;-3.8141;1.3806;-1.4745;1.8622;-0.3122;-0.5911;-0.0489;0.0;-13.22;37.37;-17.08;283.46;71.69;-107.85;0.0;53.153;47.6654;9.172568;452.2;NaN;15.62;3.790092;22.7;20 / 23;24537;2022-01-17 18:59:31:384
5.6802;-7.6531;-1.74;4.1597;-8.02;-3.8141;1.3806;-1.4745;1.8622;-0.3122;-0.5911;-0.0489;0.0;-13.22;37.37;-17.08;283.46;71.69;-107.85;0.0;53.153;47.665436;9.172594;451.6;NaN;14.36;3.790092;31.6;20 / 23;24554;2022-01-17 18:59:31:401
3.1819;-5.1858;-1.9698;4.1597;-8.02;-3.8141;1.3806;-1.4745;1.8622;-0.3122;-0.5911;-0.0489;0.0;-19.87;40.82;-6.96;309.52;54.87;-132.52;0.0;53.153;47.665436;9.172594;451.6;NaN;14.36;3.790092;31.6;20 / 23;24584;2022-01-17 18:59:31:431
3.1819;-5.1858;-1.9698;4.1597;-8.02;-3.8141;1.3806;-1.4745;1.8622;-0.3122;-0.5911;-0.0489;0.0;-19.87;40.82;-6.96;309.52;54.87;-132.52;0.0;53.153;47.665436;9.172594;451.6;NaN;14.36;3.790092;31.6;20 / 23;24614;2022-01-17 18:59:31:461
2.5396;-2.1961;-1.1462;3.864;-7.942;-4.2619;-0.8336;2.6884;2.3252;1.3158;-0.6381;0.2146;0.0;-19.87;40.82;-6.96;309.52;54.87;-132.52;0.0;53.153;47.665436;9.172594;451.6;NaN;14.36;3.790092;31.6;20 / 23;24644;2022-01-17 18:59:31:491
2.5396;-2.1961;-1.1462;3.864;-7.942;-4.2619;-0.8336;2.6884;2.3252;1.3158;-0.6381;0.2146;0.0;-19.87;40.82;-6.96;309.52;54.87;-132.52;0.0;53.153;47.665436;9.172594;451.6;NaN;14.36;3.790092;31.6;20 / 23;24674;2022-01-17 18:59:31:521
2.5396;-2.1961;-1.1462;3.864;-7.942;-4.2619;-0.8336;2.6884;2.3252;1.3158;-0.6381;0.2146;0.0;-19.87;40.82;-6.96;309.52;54.87;-132.52;0.0;53.153;47.665436;9.172594;451.6;NaN;14.36;3.790092;31.6;20 / 23;24705;2022-01-17 18:59:31:552
2.5396;-2.1961;-1.1462;3.864;-7.942;-4.2619;-0.8336;2.6884;2.3252;1.3158;-0.6381;0.2146;0.0;-19.87;40.82;-6.96;309.52;54.87;-132.52;0.0;53.153;47.665436;9.172594;451.6;NaN;14.36;3.790092;31.6;20 / 23;24734;2022-01-17 18:59:31:581
1.6819;-7.9092;-2.1997;3.864;-7.942;-4.2619;-0.8336;2.6884;2.3252;2.5078;-0.555;0.3073;0.0;-20.12;39.19;-14.38;310.1;54.08;-137.8;0.0;53.153;47.665436;9.172594;451.6;NaN;14.36;3.790092;31.6;20 / 23;24764;2022-01-17 18:59:31:611
1.6819;-7.9092;-2.1997;3.2903;-8.8194;-2.7499;-1.7837;4.6821;0.6541;2.5078;-0.555;0.3073;0.0;-20.12;39.19;-14.38;310.1;54.08;-137.8;0.0;53.153;47.665436;9.172594;451.6;NaN;14.36;3.790092;31.6;20 / 23;24794;2022-01-17 18:59:31:641
1.6819;-7.9092;-2.1997;3.2903;-8.8194;-2.7499;-1.7837;4.6821;0.6541;2.5078;-0.555;0.3073;0.0;-20.12;39.19;-14.38;310.1;54.08;-137.8;0.0;53.153;47.665436;9.172594;451.6;NaN;14.36;3.790092;31.6;20 / 23;24825;2022-01-17 18:59:31:672
-0.6177;-15.2995;5.53;3.2903;-8.8194;-2.7499;-1.7837;4.6821;0.6541;2.5078;-0.555;0.3073;0.0;-20.12;39.19;-14.38;310.1;54.08;-137.8;0.0;50.036;47.665436;9.172594;451.6;NaN;14.36;3.790092;31.6;20 / 23;24854;2022-01-17 18:59:31:701
-0.6177;-15.2995;5.53;3.2903;-8.8194;-2.7499;-1.7837;4.6821;0.6541;2.5078;-0.555;0.3073;0.0;-20.12;39.19;-14.38;310.1;54.08;-137.8;0.0;50.036;47.665436;9.172594;451.6;NaN;14.36;3.790092;31.6;20 / 23;24884;2022-01-17 18:59:31:731
-0.6177;-15.2995;5.53;1.7737;-9.4454;1.9517;0.6379;-3.716;0.6917;2.5078;-0.555;0.3073;0.0;-20.12;39.19;-14.38;310.1;54.08;-137.8;0.0;50.036;47.665436;9.172594;451.6;NaN;14.36;3.790092;31.6;20 / 23;24915;2022-01-17 18:59:31:762
-0.6177;-15.2995;5.53;1.7737;-9.4454;1.9517;0.6379;-3.716;0.6917;2.5078;-0.555;0.3073;0.0;-20.12;39.19;-14.38;310.1;54.08;-137.8;0.0;50.036;47.665436;9.172594;451.6;NaN;14.36;3.790092;31.6;20 / 23;24948;2022-01-17 18:59:31:795
-3.3267;-16.6002;4.1767;1.7737;-9.4454;1.9517;0.6379;-3.716;0.6917;1.3279;1.4182;1.1101;0.0;-4.05;26.04;-34.57;225.05;74.4;-42.27;0.0;50.036;47.665436;9.172594;451.6;NaN;14.36;3.790092;31.6;20 / 23;24974;2022-01-17 18:59:31:821
-3.3267;-16.6002;4.1767;1.7737;-9.4454;1.9517;0.6379;-3.716;0.6917;1.3279;1.4182;1.1101;0.0;-4.05;26.04;-34.57;225.05;74.4;-42.27;0.0;50.036;47.665436;9.172594;451.6;NaN;14.36;3.790092;31.6;20 / 23;25004;2022-01-17 18:59:31:851
-3.3267;-16.6002;4.1767;0.02;-9.2007;3.3938;-0.833;-3.4547;-0.564;1.3279;1.4182;1.1101;0.0;-4.05;26.04;-34.57;225.05;74.4;-42.27;0.0;50.036;47.665436;9.172594;451.6;NaN;14.36;3.790092;31.6;20 / 23;25034;2022-01-17 18:59:31:881
-3.3267;-16.6002;4.1767;0.02;-9.2007;3.3938;-0.833;-3.4547;-0.564;1.3279;1.4182;1.1101;0.0;-4.05;26.04;-34.57;225.05;74.4;-42.27;0.0;50.036;47.665436;9.172594;451.6;NaN;14.36;3.790092;31.6;20 / 23;25064;2022-01-17 18:59:31:911
-3.3267;-16.6002;4.1767;0.02;-9.2007;3.3938;-0.833;-3.4547;-0.564;1.3279;1.4182;1.1101;0.0;-4.05;26.04;-34.57;225.05;74.4;-42.27;0.0;50.036;47.665436;9.172594;451.6;NaN;14.36;3.790092;31.6;20 / 23;25098;2022-01-17 18:59:31:945
0.4435;-10.4106;-0.3436;0.02;-9.2007;3.3938;-0.833;-3.4547;-0.564;-1.0437;0.7722;-0.6395;0.0;-4.05;26.04;-34.57;225.05;74.4;-42.27;0.0;50.036;47.665436;9.172594;451.6;NaN;14.36;3.790092;31.6;20 / 23;25125;2022-01-17 18:59:31:972
0.4435;-10.4106;-0.3436;0.02;-9.2007;3.3938;-0.833;-3.4547;-0.564;-1.0437;0.7722;-0.6395;0.0;-4.05;26.04;-34.57;225.05;74.4;-42.27;0.0;50.036;47.665436;9.172594;451.6;NaN;14.36;3.790092;31.6;20 / 23;25154;2022-01-17 18:59:32:001
0.4435;-10.4106;-0.3436;0.6012;-9.6475;1.6538;-0.7646;1.3161;-0.6817;-1.0437;0.7722;-0.6395;0.0;-0.73;30.11;-28.59;177.18;69.75;-0.34;0.0;57.935;47.665436;9.172594;451.6;NaN;14.36;3.790092;31.6;20 / 23;25184;2022-01-17 18:59:32:031
0.4435;-10.4106;-0.3436;0.6012;-9.6475;1.6538;-0.7646;1.3161;-0.6817;-1.0437;0.7722;-0.6395;0.0;-0.73;30.11;-28.59;177.18;69.75;-0.34;0.0;57.935;47.665436;9.172594;451.6;NaN;14.36;3.790092;31.6;20 / 23;25215;2022-01-17 18:59:32:062
-0.4501;-8.9992;0.0108;0.6012;-9.6475;1.6538;-0.7646;1.3161;-0.6817;-2.1413;-0.2032;-0.7885;0.0;-0.73;30.11;-28.59;177.18;69.75;-0.34;0.0;57.935;47.665436;9.172594;451.6;NaN;14.36;3.790092;31.6;20 / 23;25245;2022-01-17 18:59:32:092
-0.4501;-8.9992;0.0108;0.6012;-9.6475;1.6538;-0.7646;1.3161;-0.6817;-2.1413;-0.2032;-0.7885;0.0;-0.73;30.11;-28.59;177.18;69.75;-0.34;0.0;57.935;47.665436;9.172594;451.6;NaN;14.36;3.790092;31.6;20 / 23;25274;2022-01-17 18:59:32:121
-0.4501;-8.9992;0.0108;0.6012;-9.6475;1.6538;-0.7646;1.3161;-0.6817;-2.1413;-0.2032;-0.7885;0.0;-0.73;30.11;-28.59;177.18;69.75;-0.34;0.0;57.935;47.665436;9.172594;451.6;NaN;14.36;3.790092;31.6;20 / 23;25305;2022-01-17 18:59:32:152
-0.4501;-8.9992;0.0108;1.8019;-9.6026;-0.8449;-2.1837;1.1514;2.4624;-2.1413;-0.2032;-0.7885;0.0;-0.73;30.11;-28.59;177.18;69.75;-0.34;0.0;57.935;47.665436;9.172594;451.6;NaN;14.36;3.790092;31.6;20 / 23;25336;2022-01-17 18:59:32:183
5.6659;-14.0564;1.9537;1.8019;-9.6026;-0.8449;-2.1837;1.1514;2.4624;-2.293;0.7847;-1.7395;0.0;-7.71;39.56;-17.79;293.36;78.29;-115.12;0.0;57.935;47.665436;9.172594;451.6;NaN;14.36;3.790092;31.6;20 / 23;25364;2022-01-17 18:59:32:211
5.6659;-14.0564;1.9537;1.8019;-9.6026;-0.8449;-2.1837;1.1514;2.4624;-2.293;0.7847;-1.7395;0.0;-7.71;39.56;-17.79;293.36;78.29;-115.12;0.0;57.935;47.665436;9.172594;451.6;NaN;14.36;3.790092;31.6;20 / 23;25396;2022-01-17 18:59:32:243
5.6659;-14.0564;1.9537;1.8019;-9.6026;-0.8449;-2.1837;1.1514;2.4624;-2.293;0.7847;-1.7395;0.0;-7.71;39.56;-17.79;293.36;78.29;-115.12;0.0;57.935;47.665436;9.172594;451.6;NaN;14.36;3.790092;31.6;20 / 23;25424;2022-01-17 18:59:32:271
5.6659;-14.0564;1.9537;2.9957;-9.1254;-1.9806;-1.3608;-6.0545;2.3169;-2.293;0.7847;-1.7395;0.0;-7.71;39.56;-17.79;293.36;78.29;-115.12;0.0;57.935;47.665436;9.172594;451.6;NaN;14.36;3.790092;31.6;20 / 23;25455;2022-01-17 18:59:32:302
5.6659;-14.0564;1.9537;2.9957;-9.1254;-1.9806;-1.3608;-6.0545;2.3169;-2.293;0.7847;-1.7395;0.0;-7.71;39.56;-17.79;293.36;78.29;-115.12;0.0;57.935;47.665436;9.172594;451.6;NaN;14.36;3.790092;31.6;20 / 23;25484;2022-01-17 18:59:32:331
4.2288;-7.6698;-2.478;2.9957;-9.1254;-1.9806;-1.3608;-6.0545;2.3169;-1.29;-0.8825;-0.1005;0.0;-7.71;39.56;-17.79;293.36;78.29;-115.12;0.0;55.0;47.665436;9.172594;451.6;NaN;14.36;3.790092;31.6;20 / 23;25515;2022-01-17 18:59:32:362
4.2288;-7.6698;-2.478;2.9957;-9.1254;-1.9806;-1.3608;-6.0545;2.3169;-1.29;-0.8825;-0.1005;0.0;-7.71;39.56;-17.79;293.36;78.29;-115.12;0.0;55.0;47.665436;9.172594;451.6;NaN;14.36;3.790092;31.6;20 / 23;25544;2022-01-17 18:59:32:391
4.2288;-7.6698;-2.478;3.6197;-7.8672;-4.6017;1.0468;0.1877;2.2531;-1.29;-0.8825;-0.1005;0.0;-14.76;42.43;-2.12;295.6;68.52;-123.47;0.0;55.0;47.66551;9.172606;449.6;NaN;23.36;3.790092;13.7;20 / 23;25575;2022-01-17 18:59:32:422
2.7072;-4.1198;-1.9219;3.6197;-7.8672;-4.6017;1.0468;0.1877;2.2531;-1.29;-0.8825;-0.1005;0.0;-14.76;42.43;-2.12;295.6;68.52;-123.47;0.0;55.0;47.66551;9.172606;449.6;NaN;23.36;3.790092;13.7;20 / 23;25604;2022-01-17 18:59:32:451
2.7072;-4.1198;-1.9219;3.6197;-7.8672;-4.6017;1.0468;0.1877;2.2531;-1.29;-0.8825;-0.1005;0.0;-14.76;42.43;-2.12;295.6;68.52;-123.47;0.0;55.0;47.66551;9.172606;449.6;NaN;23.36;3.790092;13.7;20 / 23;25634;2022-01-17 18:59:32:481
2.7072;-4.1198;-1.9219;3.6197;-7.8672;-4.6017;1.0468;0.1877;2.2531;1.537;-0.2097;0.5128;0.0;-14.76;42.43;-2.12;295.6;68.52;-123.47;0.0;55.0;47.66551;9.172606;449.6;NaN;23.36;3.790092;13.7;20 / 23;25664;2022-01-17 18:59:32:511
2.7072;-4.1198;-1.9219;3.6197;-7.8672;-4.6017;1.0468;0.1877;2.2531;1.537;-0.2097;0.5128;0.0;-14.76;42.43;-2.12;295.6;68.52;-123.47;0.0;55.0;47.66551;9.172606;449.6;NaN;23.36;3.790092;13.7;20 / 23;25694;2022-01-17 18:59:32:541
2.6785;-2.4672;-2.3056;3.1174;-8.4205;-3.943;-0.3709;4.6061;2.8201;1.537;-0.2097;0.5128;0.0;-14.76;42.43;-2.12;295.6;68.52;-123.47;0.0;55.0;47.66551;9.172606;449.6;NaN;23.36;3.790092;13.7;20 / 23;25724;2022-01-17 18:59:32:571
2.6785;-2.4672;-2.3056;3.1174;-8.4205;-3.943;-0.3709;4.6061;2.8201;1.537;-0.2097;0.5128;0.0;-14.76;42.43;-2.12;295.6;68.52;-123.47;0.0;55.0;47.66551;9.172606;449.6;NaN;23.36;3.790092;13.7;20 / 23;25754;2022-01-17 18:59:32:601
2.6785;-2.4672;-2.3056;3.1174;-8.4205;-3.943;-0.3709;4.6061;2.8201;3.6392;-0.0667;0.7883;0.0;-11.36;42.66;-13.29;326.21;59.17;-141.67;0.0;55.0;47.66551;9.172606;449.6;NaN;23.36;3.790092;13.7;20 / 23;25786;2022-01-17 18:59:32:633
2.6785;-2.4672;-2.3056;3.1174;-8.4205;-3.943;-0.3709;4.6061;2.8201;3.6392;-0.0667;0.7883;0.0;-11.36;42.66;-13.29;326.21;59.17;-141.67;0.0;55.0;47.66551;9.172606;449.6;NaN;23.36;3.790092;13.7;20 / 23;25815;2022-01-17 18:59:32:662
1.409;-11.5843;4.0306;2.2463;-9.4979;-0.956;-0.6153;4.1211;-0.2446;3.6392;-0.0667;0.7883;0.0;-11.36;42.66;-13.29;326.21;59.17;-141.67;0.0;48.453;47.66551;9.172606;449.6;NaN;23.36;3.790092;13.7;20 / 23;25845;2022-01-17 18:59:32:692
1.409;-11.5843;4.0306;2.2463;-9.4979;-0.956;-0.6153;4.1211;-0.2446;3.6392;-0.0667;0.7883;0.0;-11.36;42.66;-13.29;326.21;59.17;-141.67;0.0;48.453;47.66551;9.172606;449.6;NaN;23.36;3.790092;13.7;20 / 23;25875;2022-01-17 18:59:32:722
1.409;-11.5843;4.0306;2.2463;-9.4979;-0.956;-0.6153;4.1211;-0.2446;3.6392;-0.0667;0.7883;0.0;-11.36;42.66;-13.29;326.21;59.17;-141.67;0.0;48.453;47.66551;9.172606;449.6;NaN;23.36;3.790092;13.7;20 / 23;25905;2022-01-17 18:59:32:752
1.409;-11.5843;4.0306;2.2463;-9.4979;-0.956;-0.6153;4.1211;-0.2446;2.2349;0.4826;1.405;0.0;-11.36;42.66;-13.29;326.21;59.17;-141.67;0.0;48.453;47.66551;9.172606;449.6;NaN;23.36;3.790092;13.7;20 / 23;25934;2022-01-17 18:59:32:781
1.409;-11.5843;4.0306;2.2463;-9.4979;-0.956;-0.6153;4.1211;-0.2446;2.2349;0.4826;1.405;0.0;-0.79;24.19;-37.48;299.03;75.59;-113.05;0.0;48.453;47.66551;9.172606;449.6;NaN;23.36;3.790092;13.7;20 / 23;25965;2022-01-17 18:59:32:812
1.7274;-10.583;3.8918;-0.0477;-8.8189;4.289;-0.8402;-9.5199;2.1202;2.2349;0.4826;1.405;0.0;-0.79;24.19;-37.48;299.03;75.59;-113.05;0.0;48.453;47.66551;9.172606;449.6;NaN;23.36;3.790092;13.7;20 / 23;25995;2022-01-17 18:59:32:842
1.7274;-10.583;3.8918;-0.0477;-8.8189;4.289;-0.8402;-9.5199;2.1202;2.2349;0.4826;1.405;0.0;-0.79;24.19;-37.48;299.03;75.59;-113.05;0.0;48.453;47.66551;9.172606;449.6;NaN;23.36;3.790092;13.7;20 / 23;26025;2022-01-17 18:59:32:872
1.7274;-10.583;3.8918;-0.0477;-8.8189;4.289;-0.8402;-9.5199;2.1202;-0.1478;0.7094;-0.1114;0.0;-0.79;24.19;-37.48;299.03;75.59;-113.05;0.0;48.453;47.66551;9.172606;449.6;NaN;23.36;3.790092;13.7;20 / 23;26054;2022-01-17 18:59:32:901
1.7274;-10.583;3.8918;-0.0477;-8.8189;4.289;-0.8402;-9.5199;2.1202;-0.1478;0.7094;-0.1114;0.0;-0.79;24.19;-37.48;299.03;75.59;-113.05;0.0;48.453;47.66551;9.172606;449.6;NaN;23.36;3.790092;13.7;20 / 23;26084;2022-01-17 18:59:32:931
